,city,bd,total_transactions,total_activity,time_on_platform_months,num_25,num_50,num_75,num_985,num_unq,total_secs,payment_method_id,payment_plan_days,is_auto_renew,is_cancel,gender_male,registered_via_13,registered_via_3,registered_via_4,registered_via_7,registered_via_9,is_churn
2072,0.38883418,-2.7660441,-0.32982343,0.9707324,1.8510839,-0.6586104,-0.56688845,-0.61914045,-0.5420907,-0.47858882,0.18141693,-0.70059866,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
806,0.7267991,-0.07617301,0.93772113,0.75203794,0.4642968,-0.795676,-0.6898067,-0.74764776,-0.6928504,1.0398959,2.2475104,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2787,0.050869286,0.40416113,-0.32982343,-1.6536014,-0.6791943,-0.55866975,0.29489756,0.71322316,-0.57261956,-0.34953532,-0.2519391,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1188,1.064764,1.0766289,-0.32982343,-0.8881707,-0.36290953,-0.14736295,-0.14821938,-0.058206163,0.017604932,0.24823369,0.24147004,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2206,1.5717113,0.98056203,-0.32982343,-0.99751794,0.9508888,-0.7386708,-0.57522285,-0.53082085,-0.38482082,-1.1029065,-0.5098575,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2797,0.21985172,0.11596064,-0.32982343,-1.2162124,-0.4358983,0.7613382,0.17673305,-0.0023054653,-0.22832192,-0.25547644,-0.55969983,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1247,0.21985172,0.98056203,-0.32982343,1.0800797,2.1673687,-0.43432117,-0.48498818,-0.12528697,-0.0069877757,-0.2812189,0.08732496,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2608,0.5578166,0.40416113,-0.32982343,-1.9816431,-0.5088871,1.622213,0.5607677,0.61260194,-0.35128537,0.07372966,-0.5269127,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
237,0.7267991,0.11596064,0.93772113,-0.4507817,-0.7521831,-0.47616926,-0.3697778,-0.39361015,-0.48961923,-0.7338153,-0.6700635,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2367,-1.1320078,0.6923616,0.93772113,-1.7629485,-1.0198087,-0.8169322,-0.76858294,-0.8967162,-0.7201757,-0.98443276,-0.7833489,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,1
2669,-0.9630254,-2.7660441,0.93772113,0.9707324,-0.26559114,0.15773635,0.3132334,0.49116254,0.6790634,0.065279715,-0.07131397,-0.23662654,-0.15999371,0.44996032,4.37861,0.0,0.0,0.0,0.0,1.0,0.0,1
1410,0.38883418,-1.1329081,-0.32982343,-0.12273999,-0.21693194,-0.65079844,-0.4887197,-0.36713088,-0.13771728,2.3495119,1.9830358,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
747,-0.79404294,-0.9407745,-0.32982343,0.86138517,-1.0684679,1.7759407,-0.008954016,0.46885726,0.28109795,0.3458286,0.7507784,0.22734557,1.1476716,-2.2377,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,1
2606,-0.11811316,0.21202748,-0.32982343,-0.23208724,0.050693642,-0.5459161,-0.532254,-0.28180882,-0.35128537,-0.8990372,-0.7808595,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
95,-0.79404294,-0.36437348,-0.32982343,-1.2162124,-0.97114944,-0.33866844,-0.295925,-0.33770946,-0.064370684,-0.324783,-0.38067022,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2443,-0.9630254,0.21202748,-0.32982343,0.75203794,0.24533042,0.55409056,2.4612467,2.1591873,1.5204915,2.005237,1.4337529,-0.23662654,-0.15999371,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
45,0.7267991,-0.07617301,-0.32982343,1.1894269,-0.5818759,-0.3402112,-0.20253687,0.17441283,0.06520372,0.4998692,0.37793183,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1004,-0.45607805,-0.65257394,-0.32982343,1.0800797,-1.0927974,-0.185624,-0.6267856,-0.25944856,-0.47424877,1.696988,1.344061,-4.8763475,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
727,-0.9630254,0.11596064,-0.32982343,0.6426907,0.26966003,-0.7562295,-0.76858294,-0.74191433,-0.69179946,0.6118074,4.9827952,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2132,0.7267991,0.11596064,-0.32982343,0.9707324,-0.14394315,-0.19848768,-0.45687318,-0.41095865,-0.2622429,-0.34492624,-0.48542902,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1698,-0.9630254,-0.36437348,0.93772113,-0.6694762,-0.070954345,0.39239195,0.63673055,1.1157079,-0.19318952,-0.034473427,-0.4583659,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1406,0.38883418,-0.7486408,-0.32982343,-0.4507817,-1.238775,-0.13540633,0.029027415,-0.26783365,-0.53573054,0.19346909,-0.1473091,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2640,1.9096762,-0.36437348,-0.32982343,0.5333435,0.9752184,-0.57588726,-0.47080845,-0.5747283,-0.57261956,0.80887413,0.5607442,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2827,-0.9630254,0.21202748,-0.32982343,0.20530173,0.026364045,0.06350789,0.004857425,0.52112806,0.855992,-0.7019186,-0.6413621,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1000,0.38883418,0.5962948,0.93772113,-1.434907,0.6102744,-0.24301568,0.674712,-0.034248702,-0.19318952,0.42061597,0.53146344,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
897,-0.9630254,0.98056203,-0.32982343,-1.2162124,0.43996722,-0.5299739,-0.17776045,-0.4495108,0.017604932,0.85837877,0.88829917,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1787,-0.79404294,-0.65257394,0.93772113,-1.434907,-0.4845575,-0.20202166,-0.1608798,0.10949586,0.017604932,-0.5595766,-0.5832859,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
952,0.7267991,-0.65257394,-0.32982343,1.1894269,-0.4358983,2.2748117,6.281264,5.0756392,1.4455674,1.6554041,0.65518844,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
817,0.050869286,0.21202748,-0.32982343,-2.0909903,1.7537655,-0.5299739,-0.76858294,-0.8967162,0.017604932,-1.1069568,-0.9418941,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1796,-0.9630254,0.019893818,-0.32982343,-1.9816431,1.8024247,-0.74519265,-0.76858294,-0.8967162,-0.35128537,-1.0401255,-0.8580218,-0.9325847,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
190,0.38883418,-0.17223984,0.93772113,0.6426907,1.3644919,-0.28164467,-0.42090666,-0.54841197,-0.23778068,-0.46263444,-0.3749821,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2263,-0.11811316,0.40416113,-0.32982343,1.1894269,-0.87383103,0.02542916,2.3704,2.6737137,1.3503698,0.7542592,0.8402165,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1751,-0.9630254,1.7490966,-0.32982343,-0.4507817,-0.4602279,-0.43133202,-0.20360896,-0.6451631,0.10982751,-1.0122792,-0.7304551,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2353,-0.9630254,-0.07617301,-0.32982343,-0.99751794,0.12368243,-0.6343224,-0.5268828,-0.7137685,-0.51896274,-0.80722857,-0.67746085,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1018,-0.79404294,0.019893818,0.93772113,1.1894269,-0.21693194,-0.4883187,-0.562748,-0.79934084,-0.60117877,-0.4386437,3.4246948,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2039,0.7267991,1.0766289,-0.32982343,0.5333435,0.391308,1.8689971,0.4650544,1.0352108,-0.041417502,-0.019834192,-0.50011116,-0.9325847,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2243,0.21985172,2.229431,-0.32982343,0.86138517,-0.92249024,-0.06879101,-0.065926224,-0.2858017,-0.29858673,-0.5452556,0.014743022,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
206,1.9096762,-0.65257394,0.93772113,1.0800797,-0.36290953,0.5222063,-0.0064219665,0.41135943,0.091383,-0.7846814,-0.57538456,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1704,0.7267991,0.30809432,-0.32982343,1.1894269,1.7537655,2.9412954,3.2108924,1.6025847,1.0647774,1.9414134,1.6004325,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1279,0.050869286,0.21202748,0.93772113,0.6426907,0.999548,-0.39753166,-0.54361594,-0.50971156,-0.4931662,-0.5157568,-0.47965452,-3.716417,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
91,-1.1320078,0.8844952,-0.32982343,-0.23208724,0.050693642,-0.46620545,-0.41408947,-0.67311347,-0.43326098,-0.7430975,-0.69343185,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2585,-0.79404294,-0.36437348,-0.32982343,0.86138517,-0.21693194,-0.611962,-0.5217036,-0.5373547,-0.24588814,1.1207535,1.8874996,-0.23662654,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
697,-0.9630254,-0.7486408,0.93772113,1.1894269,1.3401624,0.72431135,0.36350927,0.17441283,0.017604932,0.047140818,-0.27645358,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2636,-0.9630254,1.9412303,-0.32982343,-1.2162124,0.3426488,0.21930598,-0.23684272,-0.56131214,-0.064370684,-0.250526,-0.4111079,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1939,-1.1320078,0.30809432,-0.32982343,0.6426907,0.3183192,-0.53549236,-0.50271285,-0.7032139,-0.46479008,-0.04622401,0.13933891,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2202,1.064764,-0.17223984,-0.32982343,-1.6536014,-1.360423,-0.75954056,-0.76858294,-0.8967162,-0.7201757,-0.14458594,1.0315868,-0.23662654,-0.15999371,0.44996032,8.910329,0.0,0.0,1.0,0.0,0.0,0.0,1
1436,-0.2870956,-2.7660441,-0.32982343,0.4239962,-1.2144454,-0.04573188,-0.45840117,-0.51938665,-0.35128537,0.03845761,-0.09540478,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,1
1457,-0.9630254,2.3254976,-0.32982343,0.75203794,-0.11961354,-0.7265935,-0.3943954,-0.33770946,-0.39227316,-1.0508516,-0.81853026,-1.3965569,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
762,-0.9630254,0.30809432,-0.32982343,0.20530173,-0.7035239,-0.36692944,-0.067652605,-0.027714856,0.017604932,-0.5540796,-0.15617813,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
502,-0.9630254,0.7884284,-0.32982343,-0.23208724,1.8510839,-0.7133084,-0.65041846,-0.50541145,-0.35128537,-0.77775073,-0.68383205,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1394,0.38883418,0.7884284,-0.32982343,0.6426907,1.2915032,0.2867534,0.15173672,0.30299821,0.24461432,0.8260104,0.79339933,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2810,1.9096762,0.019893818,-0.32982343,-1.2162124,0.8779,-0.6256267,-0.41408947,-0.67311347,-0.63820004,-0.5772568,-0.7072045,-0.70059866,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2379,1.9096762,-0.17223984,-0.32982343,-0.23208724,0.0020344474,-0.4502633,-0.32546613,-0.0023054653,-0.1463463,-0.6416129,-0.33564234,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
585,-1.1320078,-0.36437348,-0.32982343,0.6426907,-0.28992072,1.2028126,0.00857585,0.032094944,0.18786201,0.6734979,0.077231705,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2670,1.9096762,-0.36437348,-0.32982343,-1.8722957,-0.38723913,0.33090085,-0.59133625,-0.22590813,0.017604932,-0.48319793,-0.45987338,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1576,-1.1320078,-0.07617301,0.93772113,-0.013392751,-0.11961354,-0.4869302,-0.6888219,-0.69547373,-0.6832866,-1.0267593,-0.8868112,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1615,-0.45607805,-0.4604403,-0.32982343,0.31464896,-1.3360934,0.05018083,0.24865927,0.41573435,0.49876615,0.14830957,-0.10476771,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1650,0.38883418,1.0766289,0.93772113,-1.434907,-0.31425032,-0.7964352,-0.76858294,-0.8967162,-0.7201757,-0.35590017,-0.34728324,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
905,0.38883418,1.2687626,-0.32982343,0.86138517,-1.3117638,-0.65808034,-0.5406943,-0.7529716,-0.40398395,-0.10607843,0.6566187,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2131,0.38883418,1.1726958,0.93772113,-0.34143448,-0.09528394,-0.41181463,-0.42451575,-0.42320463,-0.37298477,-0.40719366,-0.38057953,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
139,-1.1320078,-2.7660441,-0.32982343,0.4239962,-0.38723913,0.67166376,0.49430016,0.696453,0.079086676,-0.10077429,-0.447313,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1816,1.064764,-0.5565071,-0.32982343,1.1894269,1.4131511,0.78910834,0.17482714,0.5639143,0.39839488,0.45387763,-0.013915601,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
423,-0.9630254,-0.26830664,-0.32982343,1.1894269,1.3644919,-0.41889334,-0.35691312,0.23932968,0.06520372,-0.5708691,-0.43288192,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1371,-1.1320078,0.500228,-0.32982343,-1.434907,-0.6305351,-0.22251867,-0.5406943,-0.7529716,-0.7201757,-0.59776586,-0.6584846,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
2552,-1.1320078,-0.07617301,-0.32982343,1.1894269,-0.046624746,0.7011696,1.804354,0.82358193,0.06520372,2.6499689,2.2226985,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2842,-0.9630254,3.0940325,-0.32982343,-1.434907,1.6321174,-0.611962,-0.6166572,-0.609227,-0.19318952,-0.08857493,-0.07862793,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
521,0.5578166,0.11596064,-0.32982343,0.75203794,-0.02229515,0.33621487,0.17673305,0.22129726,0.8920115,0.35673144,-0.0068048723,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2105,-0.9630254,-2.7660441,-0.32982343,0.4239962,0.26966003,-0.5897569,-0.43624532,-0.47746116,-0.3205445,-0.91017574,-0.7702219,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
156,0.7267991,0.21202748,-0.32982343,-1.5442542,-0.6791943,-0.5778003,-0.76858294,-0.39361015,-0.5972122,-0.67626613,-0.64125,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2565,0.38883418,-0.36437348,-0.32982343,0.9707324,-0.995479,0.23689729,0.6432791,0.69934434,0.29745275,-0.077600986,-0.3218259,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
2279,1.9096762,-0.07617301,-0.32982343,1.1894269,1.3888216,1.0621815,1.598519,1.6675016,1.1837742,0.58754027,0.2145333,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1266,1.9096762,2.3254976,-0.32982343,-0.77882344,-1.1657861,-0.57412136,-0.4822613,-0.4323106,-0.20940447,-0.1884547,-0.23570818,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2816,0.7267991,0.30809432,-0.32982343,-0.23208724,2.1673687,-0.18721825,-0.0005137257,0.27719784,-0.10535851,0.024225006,-0.2280102,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
296,-0.9630254,0.11596064,-0.32982343,0.09595449,-0.5818759,-0.6802854,-0.71794105,-0.7529716,-0.64991087,0.46092692,0.5987426,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
100,-0.79404294,-0.65257394,-0.32982343,0.5333435,-0.24126153,2.5749145,1.2094909,6.388259,1.9358345,0.2546198,0.121292315,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1139,1.9096762,0.98056203,-0.32982343,-0.013392751,0.3426488,-0.46540833,-0.3963648,-0.34329954,0.017604932,-0.87304723,-0.69459295,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1832,-1.1320078,-0.4604403,0.93772113,-0.12273999,-0.070954345,-0.62059236,-0.516706,-0.79079914,-0.33187008,-0.80445725,-0.56756616,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
184,-0.79404294,0.019893818,0.93772113,0.5333435,0.07502324,-0.07084075,-0.40699962,-0.33323744,0.1356498,-0.04834886,0.018786818,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
26,0.38883418,-0.9407745,-0.32982343,0.6426907,0.26966003,0.23708755,1.0311533,0.6900029,0.21623813,-0.3666715,-0.4981055,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
468,1.9096762,0.500228,-0.32982343,-0.6694762,-0.28992072,-0.048293997,-0.38876852,-0.46548244,0.3864952,-0.591401,-0.25524995,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
688,0.38883418,-0.5565071,-0.32982343,0.9707324,0.26966003,1.7261118,0.58827156,0.38707164,0.5264191,0.31109607,-0.21219717,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
279,0.38883418,-0.17223984,-0.32982343,-1.1068652,-0.24126153,-0.45823437,0.24172351,-0.19236776,-0.4250634,-0.7460677,-0.6111648,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1474,-0.79404294,0.5962948,0.93772113,-0.5601289,-1.1901158,-0.7499753,-0.6976843,-0.69547373,-0.57261956,-0.025774745,0.12996854,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1870,0.7267991,0.6923616,-0.32982343,0.5333435,1.8754134,-0.67919225,-0.3644604,-0.011249584,-0.24799609,2.4680727,1.7084302,-4.1803894,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1958,0.38883418,0.7884284,0.93772113,1.1894269,0.3426488,1.7147801,0.89524955,0.4989973,0.42219424,0.53436273,-0.25817418,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
539,-1.6389552,-0.26830664,-0.32982343,1.0800797,-0.92249024,-0.6112788,-0.48498818,-0.36006972,-0.37587804,-0.22478357,-0.051789016,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1284,-0.9630254,-0.84470767,-0.32982343,0.4239962,-0.070954345,1.078188,0.22843002,0.82222944,1.1242758,-0.059932962,-0.12593777,-1.1645708,3.1091695,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,1
1941,0.38883418,-0.26830664,-0.32982343,0.86138517,1.7537655,0.4795042,0.33287898,-0.034248702,-0.14049092,-0.1442677,-0.4524368,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2768,0.38883418,1.2687626,-0.32982343,0.86138517,-0.16827273,-0.5607195,-0.48372215,-0.609227,-0.32493606,-0.1888219,-0.15339966,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2181,0.050869286,-0.36437348,0.93772113,0.9707324,1.2185143,-0.47060326,1.3217064,1.7749501,2.1291838,-0.46168894,-0.47523248,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
945,0.38883418,0.6923616,-0.32982343,0.09595449,1.0968664,0.61785907,-0.1862008,0.06158101,1.7742255,-0.1734401,-0.3470707,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1538,0.5578166,-1.2289749,-0.32982343,1.1894269,-0.995479,-0.057881296,0.38066214,0.53145576,0.20799991,3.372897,2.8428018,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1506,-1.1320078,-0.17223984,-0.32982343,-1.1068652,0.999548,-0.08518866,-0.44953883,-0.09174653,0.3864952,1.370257,0.79852694,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
574,0.7267991,0.5962948,-0.32982343,0.86138517,0.09935284,-0.27376118,-0.2748242,-0.14205715,-0.14049092,0.0005334875,0.63927054,-1.6285429,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2621,-0.45607805,0.21202748,-0.32982343,-0.6694762,0.53728557,-0.63245904,-0.6926201,-0.5373547,0.017604932,-0.92237514,-0.31014666,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
118,-0.9630254,-0.26830664,-0.32982343,0.75203794,1.4618104,-0.49277565,-0.31561905,-0.15137395,-0.064370684,0.5200969,0.27736765,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1468,0.38883418,0.11596064,0.93772113,0.9707324,0.050693642,-0.50523615,-0.29185033,-0.2721708,-0.38944644,0.21430595,0.04280873,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
786,-1.6389552,0.30809432,-0.32982343,-0.12273999,0.6589336,-0.65835005,-0.68462396,-0.79079914,-0.6813451,-0.91232526,-0.7198967,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1411,-0.9630254,-0.7486408,-0.32982343,1.0800797,0.050693642,-0.056492787,-0.077320665,0.14303623,0.017604932,-0.3346839,-0.31946325,-1.3965569,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1771,-1.1320078,0.5962948,0.93772113,-2.0909903,-0.16827273,-0.8169322,-0.76858294,-0.8967162,0.017604932,-0.9732942,-0.84104776,0.6913177,-0.15999371,0.44996032,4.37861,1.0,0.0,0.0,0.0,0.0,1.0,0
1226,-0.45607805,-0.17223984,0.93772113,1.0800797,2.264687,-0.6495399,-0.6267856,-0.8296354,-0.6463976,-0.2812189,-0.23936732,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2701,-0.79404294,0.500228,0.93772113,0.5333435,2.0457206,-0.6103223,-0.66223496,-0.73572224,-0.57261956,-0.4172577,-0.047532476,-4.1803894,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
810,-0.9630254,2.0372972,-0.32982343,0.6426907,-0.5332167,0.49645364,-0.0936819,-0.35490966,0.27299052,-0.14732775,-0.52560186,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
528,-1.6389552,0.40416113,-0.32982343,-0.013392751,-1.2631046,-0.7236708,-0.6356479,-0.7457844,-0.6095086,-0.6859196,-0.6493021,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2562,-0.9630254,-1.1329081,2.2052655,1.1894269,-0.84950143,1.5666728,0.46642664,1.0832494,1.2313731,0.39926276,-0.115055434,-1.860529,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,1
2643,1.9096762,-0.7486408,-0.32982343,0.5333435,-1.1171271,-0.37501648,-0.1730339,-0.4137344,-0.24799609,-0.7897309,-0.6915106,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,0
109,0.38883418,-0.17223984,0.93772113,-0.013392751,0.12368243,0.6035111,0.34807152,1.0653974,0.23893906,-0.10448717,0.4427179,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2399,0.7267991,-0.65257394,-0.32982343,-0.23208724,-1.0684679,-0.44229224,-0.4731717,-0.33770946,-0.10535851,-0.19854604,-0.31370714,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
783,0.21985172,-0.17223984,-0.32982343,0.31464896,0.7319224,0.6989559,0.9884718,0.80946946,0.7553855,0.27034932,-0.16567981,-0.9325847,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
