,msno,city,bd,gender,registered_via,total_transactions,total_activity,time_on_platform_months,is_churn,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,is_cancel,discount,is_discount,amt_per_day,membership_duration
1334,Xysc33nmk8lS4a4ogE0vxa3EiIFyxst/UNJZzbbA70I=,4,26,female,4,2.0,31.0,17,0,12.64516129032258,1.1290322580645162,0.9354838709677419,1.6451612903225807,26.387096774193548,36.645161290322584,7395.6435483870955,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,31.5
1335,KaiuCjwwiMUjhQ9/mVrVl5oM53JaJacNHN8D35uBP6w=,9,32,female,9,2.0,9.0,120,0,15.666666666666666,1.0,0.0,1.2222222222222223,13.88888888888889,24.77777777777778,4053.0660000000007,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,59.5
1336,R5pPhkDodyA8C/mRpAPv7deFhDwlA10BgHsjhePh8/0=,15,30,male,9,2.0,12.0,118,0,24.333333333333332,2.8333333333333335,2.5,1.9166666666666667,15.75,42.416666666666664,5137.269499999999,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,52.5
1337,KpLAGVGc9baACRaj/O3Mgk5xp24uB0oz7JAQ8NXGd5U=,13,21,male,3,2.0,31.0,30,0,8.096774193548388,1.7419354838709677,1.3870967741935485,2.3548387096774195,117.58064516129032,59.70967741935484,26805.512387096773,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,57.5
1338,tQhx9+FPyuOSJXBvrF1+RjkZkQxHWUI2ZG+CuCwSrRw=,15,26,male,9,1.0,29.0,61,0,10.068965517241379,1.3103448275862069,0.896551724137931,1.0,18.75862068965517,22.06896551724138,4812.373482758621,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1339,/NX4SlU9nWU+jQpWyFJr5+vIaUuDP+qtIq8Bm0woOQs=,13,36,female,3,1.0,14.0,51,0,0.5714285714285714,0.2857142857142857,0.07142857142857142,0.14285714285714285,14.642857142857142,13.928571428571429,2789.5465,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
1340,aMWtwWunoy2tkpd/eHLrS2369ciTNsQyeGus1PO4Zrc=,10,47,female,9,1.0,28.0,87,1,8.464285714285714,0.75,0.6428571428571429,1.0714285714285714,31.928571428571427,39.107142857142854,8028.1403571428555,32.0,180.0,536.0,536.0,0.0,0.0,0.0,0.0,2.977777777777778,183.0
1341,sAfsfcJY4mzn/Hg59P7wHiM0qxXuw4k22IIbtTh6DGs=,4,27,female,3,1.0,31.0,47,0,20.419354838709676,2.0,1.5806451612903225,2.064516129032258,51.0,58.774193548387096,13598.314322580645,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1342,ZWxqvljwddUbn6iEBDYlVZRDaTKmrHvLtBo56KvRywo=,6,30,male,7,1.0,26.0,69,0,2.5384615384615383,0.3076923076923077,0.07692307692307693,0.11538461538461539,31.76923076923077,19.346153846153847,7273.0225769230765,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
1343,yL0H+a/pZtChm1eptd6NSiFyNvPKkJFdMRCt4aTWe0M=,4,37,female,9,1.0,11.0,138,0,1.7272727272727273,0.45454545454545453,0.2727272727272727,0.36363636363636365,2.272727272727273,4.636363636363637,736.2065454545453,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
1344,dMM4su2GX2vX88Vg49WwzmN4zwsRSR0cyOgNWQhIsyE=,13,27,male,9,1.0,23.0,85,0,13.478260869565217,4.086956521739131,1.7826086956521738,2.652173913043478,10.304347826086957,30.91304347826087,3996.1356956521745,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
1345,u8XCBxrKv7bXh44xjpFC4BdOnuj+Om5hfnuXncxTJGM=,22,22,male,9,1.0,29.0,12,1,16.03448275862069,4.137931034482759,1.793103448275862,2.8275862068965516,32.10344827586207,44.0,9105.948448275862,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,31.0
1346,2ni67L3RHzD/Y4/JaXsPosE5cz1YIROwpRztsxQws6k=,4,29,female,3,1.0,13.0,12,0,4.846153846153846,0.7692307692307693,0.5384615384615384,0.38461538461538464,21.076923076923077,25.692307692307693,5108.006461538462,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1347,zUwdg+guHSJaTDbUq9epyYhtfvcn6qCrKXSsjKoDeQg=,8,33,male,7,1.0,31.0,10,0,2.3225806451612905,0.7096774193548387,0.0967741935483871,0.1935483870967742,45.83870967741935,20.516129032258064,11872.265806451613,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,30.0
1348,qVCLxg0l1GVRXQBFGVgGgs6KIZAKqKou8dSAoHdZkg0=,12,34,female,7,1.0,8.0,17,0,1.625,0.875,0.875,2.125,22.75,27.375,6122.763,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,31.0
1349,ktyKon8Tbg1icHsqLVLo1Mi2WZg3iy5mX9mcN8Ws/5c=,15,27,female,9,2.0,22.0,139,0,3.3636363636363638,0.5454545454545454,0.36363636363636365,1.3181818181818181,17.90909090909091,6.954545454545454,5006.553227272728,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,58.5
1350,opfCYa3G2zFRAbIExwOBRqfOaUenQsK+2X5/ar/5i/k=,13,26,female,7,9.0,10.0,69,1,4.2,0.7,0.2,0.2,5.6,10.4,1640.3920000000003,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3000000000000003,261.44444444444446
1351,jzVHFjK1ecTNRyPuLlvxDAEUQE1lJcXxLyaZuK0a3SM=,22,27,male,9,1.0,30.0,101,0,2.3,2.4,0.9,1.2666666666666666,5.966666666666667,8.833333333333334,2019.4804,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1352,/yJLvFmTOkEjla0yZov/3T6g+p/ifl7oL6vzL1kXq4U=,13,23,female,3,1.0,8.0,22,0,1.0,0.375,0.25,0.0,10.375,11.125,2633.6319999999996,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1353,PDXJ4QXg6Y0sXw78zX7TOHwL5xyYDWEMS7Id4JVic1Y=,12,28,male,9,1.0,21.0,136,0,0.2857142857142857,0.23809523809523808,0.047619047619047616,0.19047619047619047,10.619047619047619,10.619047619047619,2918.9470952380952,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1354,n3l7pUqKF6ifLsOwjMnsimeB3ZK7tXJIiQdwCW414ho=,6,32,male,9,2.0,4.0,101,0,8.5,1.75,1.25,1.0,25.25,30.25,7101.8189999999995,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,57.5
1355,iMGZRx2xsibjOSyQEirki3vwzQQ1r+ePhc8gQIDdkAs=,15,29,female,9,1.0,19.0,69,0,22.42105263157895,2.6842105263157894,2.526315789473684,2.4210526315789473,27.105263157894736,48.1578947368421,7591.430210526316,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
1356,6BZ6XGvs2ZUNNWApgKlTDO3s0tEERCz8BQCCDI18dOc=,15,54,female,9,1.0,10.0,36,0,1.2,0.1,0.0,0.0,7.8,8.4,2009.5704,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,33.0
1357,MWI3SRRur7fLc9xFnuIQDRp7F+JUHijtB+Rx7VQUgpQ=,13,0,female,9,2.0,3.0,148,0,31.666666666666668,0.6666666666666666,0.0,0.3333333333333333,36.666666666666664,53.333333333333336,8841.577666666666,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,35.5
1358,8lbmD/p4xQ9hfHREF7ZmrMflZMC94IYTTxO8KJHI3Vk=,22,44,male,9,1.0,25.0,114,0,3.16,1.68,1.24,0.48,3.8,8.36,1466.4559599999995,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,36.0
1359,0VNfRYPwuVj8pKTBpbARXtJzLfN3m/xcdzJijq+4P/s=,5,0,male,7,1.0,7.0,30,0,3.5714285714285716,0.42857142857142855,1.2857142857142858,0.7142857142857143,17.142857142857142,19.285714285714285,4503.111428571429,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
1360,mQoe0QzKXG2/0bjtARta3FjVKU7HdOxy3Vtbv9Azaa0=,4,24,male,9,1.0,23.0,66,0,7.130434782608695,1.173913043478261,0.9565217391304348,0.5217391304347826,10.26086956521739,14.130434782608695,3084.5008695652177,31.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1361,Y8h/C/5nLK6iw0mdJrictPLuDSNF2G1IKax+F4n34kY=,13,21,female,9,1.0,31.0,47,0,6.612903225806452,1.8709677419354838,1.096774193548387,1.7096774193548387,27.903225806451612,30.129032258064516,7722.638677419355,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
1362,LsEOUo4pwJDlcJEyC8uk2BGdZRo+pFDHzDqht6hThpE=,4,31,male,9,1.0,29.0,9,0,3.413793103448276,0.8620689655172413,0.896551724137931,0.7931034482758621,109.55172413793103,104.86206896551724,25193.915241379305,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1363,Wq7M2Ge1uHlc8zBBg8usEhxhwtziGbhDqx347t9+3e8=,4,30,male,9,1.0,13.0,13,0,8.615384615384615,1.3076923076923077,0.8461538461538461,1.0769230769230769,36.76923076923077,38.38461538461539,9969.40046153846,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
1364,ZbulynbRxPRPyzghWfcWJBwNgMwmS+1hjApRVYbzrU8=,13,35,female,9,2.0,3.0,147,0,0.3333333333333333,0.0,0.0,0.0,44.333333333333336,44.666666666666664,11518.685333333333,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,50.5
1365,AZBbN+EgFcf50IhnG5vsXDem2m+aMXGgRWmfYlmRjXk=,4,22,male,7,1.0,28.0,25,0,0.6071428571428571,0.35714285714285715,0.32142857142857145,0.32142857142857145,17.107142857142858,14.428571428571429,4288.767107142857,41.0,30.0,100.0,100.0,1.0,0.0,0.0,0.0,3.3333333333333335,31.0
1366,7+ZgjnTT67LEf5f6wjKePjeo0uKujVLtipdzCy7dkqc=,13,33,female,9,1.0,17.0,145,0,7.470588235294118,1.7647058823529411,0.7647058823529411,1.2941176470588236,18.058823529411764,26.764705882352942,5213.8712352941175,27.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1367,br503cvK0yxZHQ1lr+dCQvTtxsoaYeU1RBy8JeyE0U0=,22,26,male,7,1.0,27.0,6,0,21.814814814814813,3.074074074074074,1.9259259259259258,2.3703703703703702,31.40740740740741,46.592592592592595,8980.998814814815,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
1368,J1L2lkRMk9UEjmhdpW3NyuRJXti85MyIy0suS/4gozQ=,5,22,female,3,1.0,26.0,24,0,3.0,1.8076923076923077,0.7307692307692307,0.8076923076923077,15.692307692307692,19.46153846153846,3986.1525000000006,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,37.0
1369,q5wnDjlzmJjoidS08Hkvx9PeEbzCXxiwlRRsPcKX1eg=,3,25,female,9,1.0,30.0,153,0,3.2666666666666666,0.7,0.5333333333333333,0.5,18.133333333333333,21.066666666666666,5045.586299999999,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
1370,A9AMFY3iIaY5HGLC1bTaTJ/4ezX3+BRPIVf2DtBv0yI=,22,37,male,9,1.0,22.0,102,0,2.272727272727273,1.0454545454545454,0.5454545454545454,0.7727272727272727,16.454545454545453,18.09090909090909,4688.589090909092,33.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1371,Se7a8ND0w29BXmZCfNmp4sdL1HNgNC9CxiRGqvdUmu4=,1,0,female,7,2.0,25.0,52,0,9.64,1.4,0.68,0.96,17.88,27.96,4811.16216,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,56.5
1372,zIMNfchMZU4pF/n1Lyf4ar20OhrnkTpuA1vU1YdgskU=,15,31,male,7,1.0,11.0,37,0,1.2727272727272727,0.45454545454545453,0.36363636363636365,0.45454545454545453,16.0,13.454545454545455,3904.479363636364,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
1373,phES3z0Q2edDVHf+FoBa9nDAkteZ1IEslJ3NLiFWlKI=,14,30,male,3,1.0,5.0,40,0,4.0,2.0,2.2,0.6,14.0,21.8,3799.1488,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,36.0
1374,ciLcR0cx46z+0IMOeCU4XDzhoQND02+ZSkZtYyOxaS4=,15,25,male,7,1.0,7.0,30,0,4.428571428571429,1.2857142857142858,0.0,0.8571428571428571,2.4285714285714284,7.428571428571429,962.0032857142857,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
1375,sw4Ln/VRJOgG4wlaW3m5Te4mYv9eUUAuyKMBbskdG0I=,17,30,male,9,1.0,21.0,75,0,4.809523809523809,5.095238095238095,1.2380952380952381,1.2380952380952381,9.333333333333334,15.428571428571429,3110.9475238095242,36.0,30.0,180.0,180.0,0.0,0.0,0.0,0.0,6.0,30.0
1376,JC959zbVWd6Qxfx9WBaJcy9v1t7AyQVYGiB/4xY+LDQ=,6,32,female,9,2.0,7.0,105,0,7.285714285714286,1.4285714285714286,0.5714285714285714,0.8571428571428571,6.428571428571429,13.428571428571429,2091.962857142857,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,50.5
1377,M162zJjrVBLoEtgyuqPP5wOeldDfYJMhAY3I/ts/cmE=,17,30,female,9,2.0,22.0,57,0,3.6818181818181817,1.8636363636363635,1.5,1.3181818181818181,30.0,26.818181818181817,8670.200181818182,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,35.5
1378,GnDwjz0gb9KAFs3EHFGMHzaRH5knKAPwGBQQrJbO7WY=,12,20,female,3,1.0,27.0,7,0,2.4444444444444446,0.4444444444444444,0.25925925925925924,0.4074074074074074,14.407407407407407,12.851851851851851,3659.0594074074074,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,32.0
1379,EzX1OaLeJ/AK8Rpsst6jjpZOfYgKD99G3eGK0ATMAhw=,22,23,male,9,1.0,19.0,69,0,0.9473684210526315,0.6842105263157895,1.3157894736842106,1.105263157894737,37.94736842105263,37.0,9131.046368421052,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
1380,UVi20kkXRhV3lE5nBl8fOXXQtI7F5wV0fwvZIZlVfzE=,13,31,female,7,1.0,30.0,14,0,1.7666666666666666,0.6666666666666666,0.3,0.16666666666666666,21.666666666666668,19.133333333333333,5111.303133333334,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
1381,K9jNQSDrZAu2XAi6devQ38vTvLaBTuyM3Pc9EPPCsP4=,1,112,male,3,1.0,2.0,4,0,0.0,0.0,0.0,0.0,1.0,1.0,251.9245,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,31.0
1382,HFieSOv9srEYfQgbv/tYduKReY2bNliaThgsH1ysRXU=,13,33,female,9,1.0,26.0,152,0,4.1923076923076925,0.34615384615384615,0.4230769230769231,0.4230769230769231,39.07692307692308,23.692307692307693,9788.665307692308,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1383,I9w6//jWPJBka8pdXBxouQtdO462mUxVFExIwrBkaMw=,10,23,male,3,1.0,18.0,63,0,30.61111111111111,0.8333333333333334,0.3888888888888889,0.2777777777777778,13.38888888888889,40.05555555555556,3839.581388888889,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
1384,HgPNc1ImAqkmeNzYiRJXW1j/l5vMW3SIHs1GK8UXA50=,22,24,male,9,1.0,2.0,60,0,0.5,0.5,0.0,0.0,0.0,1.0,54.334500000000006,27.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1385,O9k0q2CPdDguyeEWmM5CtMcWAxcTHg2Wqr+d2ekR0GA=,13,34,female,9,2.0,2.0,85,0,1.0,0.0,0.0,0.0,2.5,3.5,710.2245,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,49.5
1386,OhltvnYQPntVSEbi5hb2Csd3r+Txk1dyOhj8BFPIfkM=,12,37,female,9,1.0,1.0,67,0,0.0,1.0,1.0,0.0,9.0,11.0,2491.363,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1387,wbCkI47nzfjm0nma+Sh0EMkEd9QVKs+R/Yx8XO9AIUs=,5,48,male,7,1.0,22.0,75,1,1.0909090909090908,0.7272727272727273,0.4090909090909091,0.5909090909090909,12.909090909090908,13.272727272727273,3496.068772727273,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,32.0
1388,6FPbcZOYilum/D1HPgF3rpe6bMLwBJtpnXkAzSbrEXQ=,15,41,female,7,1.0,31.0,35,0,7.709677419354839,2.870967741935484,1.3548387096774193,1.1612903225806452,44.96774193548387,40.16129032258065,11640.460967741934,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
1389,0wcqN9WjrgykE/cpOSUAGOOtOnFJvbLgSw0tluCgzUk=,5,41,male,9,1.0,30.0,150,0,7.966666666666667,3.2,2.066666666666667,2.7,38.36666666666667,18.166666666666668,10878.0731,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
1390,S8cHrSmFHXfNZgDuq9Kw8PjPfxyXuSBHoHIvdR291oA=,5,23,male,7,1.0,25.0,45,0,2.68,1.2,1.0,1.0,8.92,12.56,2679.6488,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1391,KE6UppfuVOixXus858m6wRC39K1ja6pafrP8VD1Pf70=,14,38,female,9,1.0,6.0,93,0,3.1666666666666665,1.0,0.3333333333333333,0.16666666666666666,6.5,10.833333333333334,1852.9171666666664,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,39.0
1392,EcTSXptC44vvT1OXpFtTB33kkD89gquaPM5YOzXl6Co=,5,33,female,9,1.0,7.0,61,0,5.428571428571429,2.142857142857143,1.0,1.4285714285714286,9.857142857142858,17.285714285714285,3356.5740000000005,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1393,uBAboiFjTOhsl6kLzEoF5meS3hQChsEhbSNWJSeBQb0=,13,27,female,9,1.0,26.0,146,0,22.423076923076923,1.7692307692307692,0.9615384615384616,1.0769230769230769,17.96153846153846,41.19230769230769,5131.879346153845,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1394,Z4eILEDMmAA9w2PBcVGpjwhwELA2X/JFDfkWWhBW3L0=,5,34,male,7,4.0,9.0,81,1,1.1111111111111112,0.6666666666666666,0.2222222222222222,0.8888888888888888,9.444444444444445,4.111111111111111,2380.6017777777774,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,122.25
1395,mFcS8/57HMlfNwbtOVLwt/5rf8sAYKOuFabjGRJoqGE=,4,35,male,7,1.0,24.0,14,0,8.791666666666666,1.5,1.375,1.0833333333333333,17.708333333333332,24.083333333333332,5530.140125000001,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1396,2I/gCl8ITB/103TH07uGMk/VM6S4AaR1qQ5lBDNbR4M=,8,52,male,9,2.0,3.0,121,0,6.666666666666667,0.6666666666666666,0.6666666666666666,0.0,20.0,19.333333333333332,4872.7643333333335,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,50.5
1397,mE2tUE8DSb4puFvuE7kisgFSs5Sd/GRyCLz+tI6hPD4=,6,24,male,9,1.0,30.0,54,0,3.3666666666666667,1.4666666666666666,1.0666666666666667,0.9666666666666667,20.433333333333334,13.633333333333333,5541.582633333334,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
1398,eGP4Lvsq8vuCYWGpS5F6WB/FPlOGWu8V4h50Vffs4kQ=,12,29,female,9,1.0,25.0,136,0,2.64,0.56,0.24,0.52,22.44,17.04,4980.840759999999,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
1399,PpxsyEHoVePShk3IvO7AmkupRUhj6r/+SEBBP5z8o3A=,22,29,male,9,1.0,8.0,128,0,5.875,0.375,0.25,0.25,5.375,11.25,1361.1347500000002,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1400,N4Px5xUktgVEjaL2fww0uPiPaJCuI/LY95Dq6dseG+E=,14,33,male,7,1.0,8.0,9,0,18.0,1.625,1.25,1.0,15.75,21.875,4573.417,41.0,30.0,99.0,99.0,1.0,0.0,0.0,0.0,3.3,31.0
1401,1/Aym8NAMXdq9H8bVS1JTsaaXRsgcLG6R4ve/0RG97M=,22,47,female,9,1.0,30.0,82,0,4.833333333333333,1.0,1.1333333333333333,1.8666666666666667,53.13333333333333,55.43333333333333,13161.52306666667,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1402,flyj/+hI+lTBgap1rmp/uUTvX0D4jJFarNvsUPtNLE4=,17,27,male,3,1.0,14.0,55,0,0.8571428571428571,0.21428571428571427,0.07142857142857142,0.35714285714285715,45.92857142857143,44.785714285714285,11203.918785714286,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1403,KgzZKreXE4s5IlprYcawL5RVPYJvavsbdNSW+yTSQvs=,13,30,female,9,1.0,5.0,84,0,2.2,0.4,0.8,1.4,8.4,4.0,2445.1402000000003,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,36.0
1404,o+LCl88dQNTL/gteM38LM/qlDNwJ8US6UTHUGeUH08w=,13,0,male,4,1.0,9.0,10,0,11.88888888888889,2.6666666666666665,0.5555555555555556,0.3333333333333333,30.22222222222222,41.55555555555556,8460.031444444445,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,33.0
1405,LYXyUgaC3NmjC7Bv6n2H784DSrmsloGgfYaSk23ODLQ=,13,24,female,7,1.0,26.0,2,0,2.9615384615384617,0.6538461538461539,1.0769230769230769,0.9615384615384616,30.115384615384617,28.5,8293.4795,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,31.0
1406,c5jBMLxE7mnj/mCA4Dhyr1Ekhb7U+6YwnscgxiZd+Oc=,4,44,female,9,1.0,27.0,118,0,10.555555555555555,5.222222222222222,4.777777777777778,4.148148148148148,15.37037037037037,23.0,5893.50325925926,36.0,30.0,180.0,180.0,1.0,0.0,0.0,0.0,6.0,30.0
1407,5rC8GgGrh7xL2UInJmUoKmJZrSoYHRqcdKdnz9eg2iY=,8,26,female,7,1.0,19.0,13,0,9.421052631578947,2.3157894736842106,1.7894736842105263,1.368421052631579,35.26315789473684,47.26315789473684,9079.004789473682,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
1408,K5fGdp2tiZ0gCQKm+8x2MrVB752Q/uicNW2uNjwxLB4=,5,19,male,9,2.0,31.0,86,0,60.03225806451613,7.774193548387097,6.193548387096774,5.225806451612903,119.41935483870968,151.41935483870967,32533.296387096772,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,51.5
1409,bGdr3WJ3SgRpc07HEiXODcCAGkCAfPDJcGufzyLF0GE=,4,29,male,4,1.0,25.0,2,0,0.84,1.0,0.72,0.44,16.76,15.2,4810.723999999999,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1410,GsQb+E3P3lihdOc4RnU4OWQcPYDGheM+YkqRLDzI7K8=,5,22,male,9,1.0,13.0,118,0,2.6923076923076925,0.3076923076923077,0.6153846153846154,0.46153846153846156,26.923076923076923,7.0,6715.133076923078,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,30.0
1411,3WBRj8vjA2WFDPKxv2u2J4QrVhenOOMvvka0A8EKUEQ=,5,35,male,3,2.0,20.0,47,0,5.25,1.05,0.8,1.05,45.3,41.55,11698.93735,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,34.5
1412,F9kJWO5J9IvPcTJc5DPfqJ23PpZt0xtGAjelMYs267Y=,8,0,male,9,1.0,23.0,149,0,3.0869565217391304,0.43478260869565216,0.21739130434782608,0.6086956521739131,21.0,22.17391304347826,5420.345304347825,34.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1413,UIfjG0Jid4vL89dzrScr+NY51i/idB4QZ3pt1SruEh4=,14,27,female,7,1.0,31.0,71,0,20.29032258064516,16.29032258064516,8.096774193548388,3.161290322580645,32.903225806451616,66.19354838709677,11013.551483870968,41.0,30.0,129.0,129.0,1.0,0.0,0.0,0.0,4.3,33.0
1414,A/cMwFclGh+UTu038WBNkaMAAkg+w2M/OjS72SyUOYA=,22,53,male,7,1.0,6.0,63,1,3.1666666666666665,0.6666666666666666,0.3333333333333333,0.6666666666666666,10.833333333333334,12.5,3161.352333333334,41.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,32.0
1415,JuM9csrKAjw9wJFf+lCQ2xmA3TR3OaSJ+/VMuXZrDMM=,5,46,female,9,2.0,25.0,126,0,0.96,0.16,0.24,0.28,9.2,9.12,2142.17716,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,46.5
1416,5q68OWx0f0y0ozFqz7VvQ9kmYJSQAG7hkwiHB6KnwHw=,5,42,male,9,1.0,7.0,114,0,2.0,0.7142857142857143,0.5714285714285714,1.1428571428571428,9.428571428571429,12.142857142857142,2850.3741428571425,37.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,31.0
1417,1a3flc4u7uTwxw/4wM1LViN0gXKPryx6xfhyw5E4mvM=,11,26,female,3,1.0,31.0,27,0,8.67741935483871,1.6451612903225807,0.967741935483871,0.9032258064516129,50.45161290322581,53.935483870967744,13081.210806451614,40.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,30.0
1418,8PMSkxUJcuuRgfA5C3rQcsgGbnHl0V9xY1Kj7da98DU=,13,28,male,3,2.0,24.0,65,0,1.0416666666666667,0.75,0.75,0.5416666666666666,20.208333333333332,20.458333333333332,5594.278291666666,39.0,30.0,149.0,149.0,1.0,0.0,0.0,0.0,4.966666666666667,51.5
1419,vbK/Sour0rbfUGbYUKXjo0/sA3P6QNxJErwZxEG0cxA=,5,18,male,4,1.0,19.0,7,1,3.6842105263157894,1.368421052631579,0.5789473684210527,0.42105263157894735,19.94736842105263,20.473684210526315,5358.375631578948,38.0,30.0,149.0,149.0,0.0,0.0,0.0,0.0,4.966666666666667,32.0
